,es_respuesta,fecha,likes,nota_id,respuestas,texto,url,usuario,autor,seccion,titulo,severe_toxicity,toxicity,caracteres,caracteresSE
42577,True,02:42 15/10/2018,3.0,602,0.0,"@cini9685 Yo lo vote al gato porque no quería que mi país siga en decadencia con los wachiturros,alianzas con Irán y Venecuba.",https://www.lanacion.com.ar/2181771-arba-intimara-mas-350-countries-regularicen-pago,tmcdonnell,Sofía Diamante,Economía,ARBA intimará a más de 350 countries para que regularicen el pago de sus impuestos,,,126,105
42989,False,00:48 15/10/2018,3.0,602,5.0,"Porota consiguió trabajo en Rio Grande, habló con el Intendente.",https://www.lanacion.com.ar/2181771-arba-intimara-mas-350-countries-regularicen-pago,Psicoanalizando,Sofía Diamante,Economía,ARBA intimará a más de 350 countries para que regularicen el pago de sus impuestos,,,64,55
42995,False,00:45 15/10/2018,5.0,602,5.0,PEPITO ESTA PONIENDO EN TWITTER UNA ENCUESTA DE NAVARRO QUE DICE QUE GANA POROTA.,https://www.lanacion.com.ar/2181771-arba-intimara-mas-350-countries-regularicen-pago,lcow0134,Sofía Diamante,Economía,ARBA intimará a más de 350 countries para que regularicen el pago de sus impuestos,,,81,68
43439,False,19:09 14/10/2018,1.0,618,1.0,"No prometiste Gato cambiar un país y nadie te lo pidió, prometiste subtes 10 km x año y sacar ek impuesto a las ganancias de los salarios y lo aumentaste. No queríamos deuda externa y la aumentaste 200 mil millones de dolares que no sabemos donde están. Anulaste el plas Remediar de los viejos y de los 77 medicamentos dejaste de darles 72 y dejaste solo 5. La lista es tan grande que no vale la pena ponerla acá. Los ciudadanos saben que perdieron a lo tonto con vos y los que ganaron no son trabajadores.",https://www.lanacion.com.ar/2181728-macri-no-se-transforma-pais-noche-manana,aaa1956,,Política,"Macri: ""No se transforma un país de la noche a la mañana, ni en un año, ni en una gestión de gobierno""",,,506,411
43443,False,19:00 14/10/2018,1.0,618,0.0,los tren andan mejor en eso dise la verdad el gato,https://www.lanacion.com.ar/2181728-macri-no-se-transforma-pais-noche-manana,nomengrapes70,,Política,"Macri: ""No se transforma un país de la noche a la mañana, ni en un año, ni en una gestión de gobierno""",,,50,40
43463,True,18:13 14/10/2018,1.0,618,0.0,sin embargo logro reinstalar en la pelea a porota Hoy los fanatikos k son 33 por ciento los fanaticos globos 33 por ciento y el 34 restante tiene q optar por una d las dos bandas d mafiosos Makri lo hizo,https://www.lanacion.com.ar/2181728-macri-no-se-transforma-pais-noche-manana,aoubel1,,Política,"Macri: ""No se transforma un país de la noche a la mañana, ni en un año, ni en una gestión de gobierno""",,,203,163
43992,True,01:07 16/10/2018,,636,2.0,"@admbienesraices Hace ya un año la Justicia dictaminó que lo del barco fantasma fue un invento mediático, y que no existió tal delito, globerto.",https://www.lanacion.com.ar/2181776-despues-de-10-anos-se-va-el-barco-que-le-costo-al-pais-us1200-millones,AlanBiqqeNotDead,Diego Cabot,Economía,"Después de 10 años, se va el barco que le costó al país US$1200 millones",,,144,121
44015,False,20:38 15/10/2018,7.0,636,0.0,"URGENTE URGENTE POROTA SE ESTA TATUANDO EN LA PANZA ""OLLAS NO"" Y MAXIMO SE ESTÁ COLGANDO LA FOTO DE MALDONADO",https://www.lanacion.com.ar/2181776-despues-de-10-anos-se-va-el-barco-que-le-costo-al-pais-us1200-millones,alapipeta4,Diego Cabot,Economía,"Después de 10 años, se va el barco que le costó al país US$1200 millones",,,109,90
44022,True,22:13 15/10/2018,1.0,636,0.0,@pipilo otro votante de porota,https://www.lanacion.com.ar/2181776-despues-de-10-anos-se-va-el-barco-que-le-costo-al-pais-us1200-millones,cuta2008,Diego Cabot,Economía,"Después de 10 años, se va el barco que le costó al país US$1200 millones",,,30,26
44030,False,20:10 15/10/2018,12.0,636,0.0,"UN MONUMENTO AL ROBÓ DESCARADO DE DE VIDO, POROTA Y SU BANDA DE DELINCUENTES ... OJALÁ SE PUDRAN EN LA CARCEL, SON HOSPITSLES, ESCULAS, RUTAS, TRENES Y PUERTOS QUE FALTAN EN LA ARGENTINA",https://www.lanacion.com.ar/2181776-despues-de-10-anos-se-va-el-barco-que-le-costo-al-pais-us1200-millones,Soyargentino,Diego Cabot,Economía,"Después de 10 años, se va el barco que le costó al país US$1200 millones",,,186,154
44045,False,19:29 15/10/2018,7.0,636,16.0,A quién puede ocurrírsele poner a un arquitecto a manejar la energía? solo a la porota,https://www.lanacion.com.ar/2181776-despues-de-10-anos-se-va-el-barco-que-le-costo-al-pais-us1200-millones,solyema,Diego Cabot,Economía,"Después de 10 años, se va el barco que le costó al país US$1200 millones",,,86,71
44056,True,19:50 15/10/2018,1.0,636,0.0,"@solyema @susana87 ingenieros en el curro , o acaso que fue la compra de gas a la shell desde chile o el subsidio a las gasíferas de midlin y caputo que ahora pagaremos todos a través del Estado Nacional. De la dolarizaciòn de la energía no hablamos ? De que teniendo energía la pagamos como si no la tuvieramos a precios internacionales, de eso no hablamos? de que la nafta es la segunda más cara de toda América no hablamos, siendo la primera la que se venden en ROU país que no tiene un gramo de petróleo , de eso tampoco hablamos. ?? Globerto estudie un poco y luego vuelva. ",https://www.lanacion.com.ar/2181776-despues-de-10-anos-se-va-el-barco-que-le-costo-al-pais-us1200-millones,susana87,Diego Cabot,Economía,"Después de 10 años, se va el barco que le costó al país US$1200 millones",,,579,469
44463,False,12:28 15/10/2018,8.0,636,1.0,"Que cómico verla a la porota hablar ""enérgicamente"" días pasados desde su banca del senado exigiendo al estado NO subir la tarifa del gas. Es mas que notable la caradurez de la Sra. ",https://www.lanacion.com.ar/2181776-despues-de-10-anos-se-va-el-barco-que-le-costo-al-pais-us1200-millones,ELBOLON,Diego Cabot,Economía,"Después de 10 años, se va el barco que le costó al país US$1200 millones",,,182,149
44541,False,11:48 15/10/2018,5.0,636,5.0,"URGENTE !!! El gobierno de Ecuador le está ofreciendo a los chicos de la Campora las estatuas y bustos de Nestor Carlos Kirchner !! y los de la Campora no saben donde ponerlos!!! jajajajajj. Pronto Corre preso!!! , Lula está preso por 3 mill de dolares, Correa estará por 1200 palos verdes , y Porota????? ",https://www.lanacion.com.ar/2181776-despues-de-10-anos-se-va-el-barco-que-le-costo-al-pais-us1200-millones,alapipeta4,Diego Cabot,Economía,"Después de 10 años, se va el barco que le costó al país US$1200 millones",,,306,251
44545,True,12:03 15/10/2018,,636,0.0,@dmc55ar @alapipeta4 POROTA LE HIZO GANAR LAS QUE A MACRI?,https://www.lanacion.com.ar/2181776-despues-de-10-anos-se-va-el-barco-que-le-costo-al-pais-us1200-millones,gguasoncito1,Diego Cabot,Economía,"Después de 10 años, se va el barco que le costó al país US$1200 millones",,,58,49
44892,False,08:54 15/10/2018,4.0,636,0.0,Armar una fiesta como se armó para festejar la llegada de un barco con gas porque habíamos perdido el autoabastecimiento es como festejar que te echaron del trabajo o te diagnosticaron cáncer... sólo en Peronia.,https://www.lanacion.com.ar/2181776-despues-de-10-anos-se-va-el-barco-que-le-costo-al-pais-us1200-millones,lugares_comunes,Diego Cabot,Economía,"Después de 10 años, se va el barco que le costó al país US$1200 millones",,,211,177
45262,False,19:49 15/10/2018,4.0,639,1.0,Porota.solo te queda la Venezuela de Maduro para pedir asilo.antes de ir en cana.No te olvides de llevar varios paquetes de papel higienico.,https://www.lanacion.com.ar/2181983-cada-vez-mas-cerca-bolsonaro-mantiene-amplia,rarregui4,,El Mundo,Cada vez más cerca: Bolsonaro mantiene una amplia ventaja de cara al ballottage,,,140,118
45280,False,20:00 15/10/2018,1.0,641,0.0,"Que terrible !!! Que mal !!! esto es obra del imperialismo la cia y el mozad, seguro ese gato mato a millones de personas, rapido llamen a la izquierda para hacer otra marcha con alto valor moral !!!",https://www.lanacion.com.ar/2181912-la-embajada-eeuu-australia-se-disculpo-enviar,dhfhkdg,,El Mundo,La embajada de EE.UU. en Australia se disculpó por enviar una falsa invitación con la foto de un gato en pijama,,,199,162
45293,True,01:15 16/10/2018,,643,0.0,"@marina9000 Si es verdad tiene 53!! Me consta. Versera, Actriz! y hasta parace la porota  cuando habla, victimizandese",https://www.lanacion.com.ar/2181922-andrea-del-boca-revelo-escenas-mama-corazon,abaldwin,,Espectáculos,"Andrea del Boca reveló escenas de Mamá Corazón, la polémica e inconclusa tira que la llevó ante la Justicia",,,118,100
45353,False,22:17 15/10/2018,3.0,647,0.0,Porota es una asesina,https://www.lanacion.com.ar/2181986-denuncian-amenazas-diputada-nacional-cambiemos,pablo_orlandi,,Política,Denuncian amenazas contra una diputada nacional de Cambiemos,,,21,18
45752,False,22:00 15/10/2018,1.0,650,10.0,En la foto se ve a Massarasa con cara de interesado mientras piensa en el gato que contrató para la noche.,https://www.lanacion.com.ar/2181926-sergio-massa-washington-entre-fondo-argentinos-elijo,Vitolino,Rafael Mathus Ruiz,Política,"Sergio Massa en Washington: ""Entre el Fondo y los argentinos, elijo a los argentinos""",,,106,86
46189,True,19:46 15/10/2018,,650,0.0,el de la UCD el del pj el menemista el kernerista,https://www.lanacion.com.ar/2181926-sergio-massa-washington-entre-fondo-argentinos-elijo,Vitolino,Rafael Mathus Ruiz,Política,"Sergio Massa en Washington: ""Entre el Fondo y los argentinos, elijo a los argentinos""",,,49,39
46585,False,18:49 15/10/2018,1.0,651,0.0,"Kambiemos!!!! Se necesita gente que trabaje en el pais, no que pierda su tiempo aprendiendo a mentir sobre las bondades de un nuevo gobierno de Macrisis o de la korrupta demente asesina. Es increible que no surja un partido nuevo.",https://www.lanacion.com.ar/2181893-el-macrismo-sale-caza-nuevos-militantes-prepara,Vipest,Alan Soria Guadalupe,Política,El macrismo sale a reclutar nuevos militantes y prepara el terreno para la campaña,,,230,191
47100,False,16:52 16/10/2018,6.0,664,0.0,No debe sorprender a nadie que Porota hable pavadas.,https://www.lanacion.com.ar/2181137-santa-cruz,Jorako,Daniel Santa Cruz ,Economía,"Luz: para pagarles a las empresas, Santa Cruz aplica un método similar al que Cristina Kirchner le criticó a Macri",,,52,44
47106,False,18:12 16/10/2018,5.0,665,0.0,"Si el estado fue capaz de “Obligarte a ser donante voluntario, salvo que manifiestes expresamente lo contrario y no vale lo que dijiste en la licencia de conductor”, en cualquier momento el Gato para quedar en el poder aplicara la frase de eva “Donde hay una necesidad hay un derecho” y tu depto. Que lograste comprar con tanto esfuerzo será expropiado temporalmente y demagógicamente lo darán en alquiler para todos y todas “todxs”",https://www.lanacion.com.ar/2182228-alquileres-cuantas-personas-alquilan-ciudad-que-cambiaria,oidmortales68,Julia D'Arrisso,Economía,Alquileres: cuántos inquilinos hay en la Ciudad y qué cambiaría con la nueva ley,,,432,360
47117,True,21:23 16/10/2018,,665,0.0,"@oidmortales68 el gato acá es tu madre. Eso sí, muy barata.",https://www.lanacion.com.ar/2182228-alquileres-cuantas-personas-alquilan-ciudad-que-cambiaria,smr1967,Julia D'Arrisso,Economía,Alquileres: cuántos inquilinos hay en la Ciudad y qué cambiaría con la nueva ley,,,59,49
47197,False,16:05 16/10/2018,2.0,666,0.0,Peronia a Todo vapor ( hacia el precipicio),https://www.lanacion.com.ar/2182166-electroingenieria-auditara-obras-ejecutadas-ver-si-hubo,samus26,Gabriela Origlia ,Economía,Electroingeniería auditará sus obras y hará un manual para evitar el pago de coimas,,,43,36
47646,False,23:52 16/10/2018,6.0,678,0.0,Only in Peronia. Trademark since 1945.,https://www.lanacion.com.ar/2182331-luis-carzoglio-no-me-van-correr-aprietes,samus26,,Política,"El juez que rechazó detener a Moyano aclaró: ""No me van a correr con aprietes""",,,38,33
47741,True,23:39 16/10/2018,3.0,678,0.0,ES UN PAJINCHO QUE TIENE EL RANCHO CON VISTA A EL ARROYO EL GATO,https://www.lanacion.com.ar/2182331-luis-carzoglio-no-me-van-correr-aprietes,DAMON11,,Política,"El juez que rechazó detener a Moyano aclaró: ""No me van a correr con aprietes""",,,64,51
47778,False,23:31 16/10/2018,2.0,678,0.0,Peronia a todo vapor (y sin frenos),https://www.lanacion.com.ar/2182331-luis-carzoglio-no-me-van-correr-aprietes,samus26,,Política,"El juez que rechazó detener a Moyano aclaró: ""No me van a correr con aprietes""",,,35,29
47846,False,23:23 16/10/2018,3.0,678,1.0,"En cualquier país a los habitantes se les llama ""Ciudadanos"". En Peronia solo hay desechos sociales funcionales al Régimen mafioso y el resto, meros REHENES.",https://www.lanacion.com.ar/2182331-luis-carzoglio-no-me-van-correr-aprietes,samus26,,Política,"El juez que rechazó detener a Moyano aclaró: ""No me van a correr con aprietes""",,,157,133
48623,False,20:32 16/10/2018,2.0,679,0.0,"Que se puede esperar si a este tipo y al viejo lo condenaron por contrabando en 2da instancia...
El gato no pierde las mañas",https://www.lanacion.com.ar/2182289-michetti-pena-cerraron-investigacion-administrativa-caso-del,basta_de_bananas,Maia Jastreblansky,Política,Michetti y Peña cerraron la investigación administrativa sobre el Correo Argentino,,,127,105
48626,False,20:31 16/10/2018,4.0,679,0.0,"Le gato y su banda, el equipo más corrupto de los últimos 200 años...",https://www.lanacion.com.ar/2182289-michetti-pena-cerraron-investigacion-administrativa-caso-del,basta_de_bananas,Maia Jastreblansky,Política,Michetti y Peña cerraron la investigación administrativa sobre el Correo Argentino,,,69,56
49725,False,20:48 17/10/2018,2.0,695,0.0,EN RESUMEN Y ESTAMOS A 6 MILLONES DE DÓLARES POR DÍA  QUE SE QUEMAN EN EL BCRA....POR LO DEMÁS EL HOYO DEL GATO SIGUE CRECIENDO,https://www.lanacion.com.ar/2182599-aceite-fideos-pan-15-productos-mas-subieron,jmjf2364,,Economía,"Aceite, fideos y pan, entre los 15 productos que más subieron en septiembre",,,127,102
49770,False,20:27 17/10/2018,,695,3.0,POROTA ES UNA MUJER HONESTA ... (EL CHAPO GUZMÁN),https://www.lanacion.com.ar/2182599-aceite-fideos-pan-15-productos-mas-subieron,BRUCE54,,Economía,"Aceite, fideos y pan, entre los 15 productos que más subieron en septiembre",,,49,41
49771,True,20:31 17/10/2018,,695,2.0,"@mbalbuena2 @BRUCE54 USTED PREGUNTA Y SE CONTESTA .... ESO ES MUY FASCISTA, MUY KERNERISTA",https://www.lanacion.com.ar/2182599-aceite-fideos-pan-15-productos-mas-subieron,BRUCE54,,Economía,"Aceite, fideos y pan, entre los 15 productos que más subieron en septiembre",,,90,77
49772,True,20:34 17/10/2018,,695,0.0,@mbalbuena2 @BRUCE54 ME GUSTA QUE YA SE MUESTRE COMO KERNERISTA Y NO ANDE CAMUFLADO POR LA VIDA SR BALKUKA ,https://www.lanacion.com.ar/2182599-aceite-fideos-pan-15-productos-mas-subieron,BRUCE54,,Economía,"Aceite, fideos y pan, entre los 15 productos que más subieron en septiembre",,,107,88
49781,False,20:19 17/10/2018,1.0,695,0.0,"LILITA,,, SE SIENTE EL GATO PODRIDO NO!!!!!!",https://www.lanacion.com.ar/2182599-aceite-fideos-pan-15-productos-mas-subieron,jmjf2364,,Economía,"Aceite, fideos y pan, entre los 15 productos que más subieron en septiembre",,,44,38
49793,False,20:10 17/10/2018,1.0,695,1.0,MACRI A LA POROTA SOS BÁRBARA SABES ESPERAR…..,https://www.lanacion.com.ar/2182599-aceite-fideos-pan-15-productos-mas-subieron,jmjf2364,,Economía,"Aceite, fideos y pan, entre los 15 productos que más subieron en septiembre",,,46,39
49800,False,20:05 17/10/2018,,695,0.0,EL GATO DE LA POROTA DE VOLVIO LOCO,https://www.lanacion.com.ar/2182599-aceite-fideos-pan-15-productos-mas-subieron,jmjf2364,,Economía,"Aceite, fideos y pan, entre los 15 productos que más subieron en septiembre",,,35,28
49802,True,20:06 17/10/2018,,695,5.0,"@mbalbuena2 NO NIEGUE A SU JEFA POROTA ""LA SAQUEADORA DEL KOLIFATE""",https://www.lanacion.com.ar/2182599-aceite-fideos-pan-15-productos-mas-subieron,BRUCE54,,Economía,"Aceite, fideos y pan, entre los 15 productos que más subieron en septiembre",,,67,57
50270,False,12:53 18/10/2018,4.0,707,0.0,Peronia. Un pais rico con 30 % de pobres y politicos muy ricos y gastadores.,https://www.lanacion.com.ar/2182681-un-desfile-vuelos-privados-fiesta-lealtad-peronista,impresionadisimo,,Política,Un desfile de vuelos privados a la Fiesta de la Lealtad Peronista en Tucumán,,,76,62
50566,False,09:52 18/10/2018,,707,0.0,"Porqué se quejan tanto?????, si a la hora de votar volverán a elegir a la porota y su pandilla de delincuentes?????
Los votos NO se fabrican en la urna, se sacan del cuarto oscuro, y los ciudadanos Argentinos los cargan en las urnas.",https://www.lanacion.com.ar/2182681-un-desfile-vuelos-privados-fiesta-lealtad-peronista,carlosgaray54,,Política,Un desfile de vuelos privados a la Fiesta de la Lealtad Peronista en Tucumán,,,236,195
50947,True,06:15 18/10/2018,2.0,707,0.0,"El Peronio cree que el Estado es de ellos. Son una mafia, y los habitantes normales de Argentina, meros Rehenes",https://www.lanacion.com.ar/2182681-un-desfile-vuelos-privados-fiesta-lealtad-peronista,samus26,,Política,Un desfile de vuelos privados a la Fiesta de la Lealtad Peronista en Tucumán,,,111,92
50992,True,09:20 18/10/2018,1.0,708,0.0,"@doag8470 @Gualeyo3 Gualeyos habla de Yoli, o de la Porota o de todos los que estan presos",https://www.lanacion.com.ar/2182714-maria-eugenia-vidal-coloquio-idea-el-cambio,mza060,Maia Jastreblansky,Política,"Vidal reclamó a los hombres de negocios que no se ubiquen ""del lado de la vereda que es cómplice""",,,90,74
